userId,movieId,rating,timestamp,predictedRating,s1,s2,s3,s4,s5,s6,s7,s8,q,s_ser_rel,s_ser_find,s_ser_imp,s_ser_rec,m_ser_rel,m_ser_find,m_ser_imp,m_ser_rec
122887,37855,4.0,1485253132000,4.2869277,1,1,3,3,2,2,3,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122887,165837,3.5,1485889408000,4.1075616,2,3,5,1,5,1,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148065,164981,3.5,1491040836000,2.9340663,1,2,3,1,2,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148065,109161,3.5,1489589837000,3.5209126,2,1,4,1,1,1,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148065,25771,3.5,1491748843000,4.2256203,NA,2,4,2,4,2,4,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148065,164909,3.5,1485599289000,3.9544218,1,2,3,1,4,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148065,166461,3.5,1492190614000,3.6848416,1,1,4,1,2,2,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123708,5440,4.0,1488658156000,3.7614133,1,2,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123708,3643,4.0,1487703711000,3.5116289,1,2,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123708,8540,4.0,1488139541000,3.4093874,1,2,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123708,8446,4.5,1489867050000,4.320673,1,2,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123708,32174,4.0,1487966043000,3.1624906,1,2,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148901,95313,4.0,1483705579000,4.1925364,2,NA,4,2,4,2,5,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148901,1729,4.0,1485339249000,3.7661147,2,NA,4,2,4,2,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148901,1092,3.5,1483792079000,3.9764912,2,NA,4,2,4,NA,NA,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148901,2058,4.0,1483702046000,4.158143,4,NA,4,4,4,4,4,4,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
148901,53519,4.0,1483792065000,3.9723427,2,NA,3,2,4,3,5,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128225,97938,3.5,1487259138000,3.7680259,1,2,3,2,4,4,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128225,140529,4.0,1487259187000,3.3702729,4,4,4,2,1,1,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128225,141393,3.5,1485177418000,3.7998197,2,4,4,4,4,3,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
128225,97188,4.0,1485786415000,3.9372299,4,3,4,1,2,2,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128225,78266,3.5,1485357227000,3.1237772,2,2,3,3,2,3,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145560,6001,4.5,1489422267000,4.1991487,1,NA,4,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145560,8042,4.0,1487501074000,3.7325299,2,NA,4,1,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145560,168760,4.0,1486353634000,3.7330635,1,NA,4,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145560,165337,3.5,1485485372000,3.581143,1,NA,4,2,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145560,91325,3.5,1488805862000,3.9708362,NA,NA,3,2,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190450,77201,4.0,1508697144000,2.5465934,1,1,4,4,2,2,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190450,99764,5.0,1486762424000,3.5808947,1,1,4,4,4,2,5,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190450,148964,4.0,1489694297000,2.8619523,1,1,4,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190450,2143,4.0,1486762525000,3.5340796,1,1,4,3,2,2,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
190450,157373,5.0,1486762428000,3.0995207,1,2,4,2,5,2,5,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128228,150768,4.0,1490768168000,NA,1,1,5,2,1,1,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128228,170145,3.5,1490418110000,NA,2,2,4,2,2,2,4,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128228,120855,4.0,1488963215000,NA,1,2,4,1,1,1,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128228,147992,3.5,1490768168000,NA,1,1,4,1,1,1,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128228,169182,4.5,1488963219000,NA,1,1,4,1,2,1,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124540,46322,4.5,1487930894000,4.2255116,1,NA,5,2,4,4,5,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124540,77846,4.5,1485836312000,4.272779,1,NA,4,2,2,2,5,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124540,27801,4.5,1487931287000,4.553713,1,NA,4,4,3,4,5,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124540,7482,5.0,1485836224000,4.0643816,1,NA,5,1,3,2,5,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
124540,3198,4.0,1485836298000,4.149522,1,NA,3,2,2,2,4,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206313,152071,4.0,1485170359000,3.895497,1,1,3,4,4,2,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206313,117928,4.0,1486199244000,3.928559,1,2,3,2,4,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206313,162590,3.5,1488797782000,3.4630103,1,2,4,1,4,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206313,117871,3.5,1486869322000,3.757259,1,1,2,2,4,4,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206313,144716,4.0,1484976001000,3.5819182,1,4,3,4,4,3,4,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
118144,63072,3.5,1486903903000,4.4832454,4,NA,4,4,1,1,4,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118144,157699,4.0,1487946710000,4.111329,1,NA,2,1,1,1,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118144,136449,4.0,1486996788000,4.578092,NA,NA,4,1,1,1,4,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118144,94985,4.5,1486903884000,4.5522213,1,NA,4,1,1,1,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118144,55290,5.0,1486736210000,4.6635056,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119756,122563,4.5,1487796094000,3.4226766,5,5,4,3,3,3,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119756,159044,4.5,1487277402000,4.0657406,5,5,5,3,2,3,5,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119756,27084,4.0,1487362588000,4.0659356,5,5,4,4,4,3,5,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
119756,129309,4.0,1490390082000,4.13213,5,5,4,4,4,3,5,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
119756,159053,5.0,1486940230000,4.0643587,5,5,5,4,3,3,5,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
143981,6787,4.0,1491461496000,3.6460865,1,1,4,1,1,1,4,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143981,162006,5.0,1484541000000,4.1813245,1,1,4,2,3,3,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143981,6856,3.5,1486879977000,3.549381,1,1,4,1,3,4,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143981,79242,4.0,1488605972000,3.1043265,1,1,4,1,1,1,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143981,7420,3.5,1489727987000,3.482386,1,1,4,2,4,4,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130371,85414,4.0,1489917539000,3.9806802,1,NA,2,3,3,2,4,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130371,159755,4.5,1489917577000,3.49559,1,NA,5,1,5,2,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130371,115210,4.0,1490033522000,4.5863204,1,NA,2,2,5,4,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130371,143657,4.5,1489917629000,3.678273,1,NA,3,4,5,3,5,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130371,166655,4.0,1489917567000,3.2612329,2,NA,3,3,4,4,5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120567,169782,3.5,1499191724000,3.5480824,1,NA,3,3,4,4,5,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120567,3447,4.0,1494022980000,3.1445427,1,1,3,2,4,2,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120567,158184,4.0,1489008537000,3.4566357,1,1,4,1,2,1,5,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120567,168926,4.0,1514924996000,3.7648914,1,NA,4,1,4,2,4,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120567,51773,4.0,1489322611000,3.3797088,1,NA,2,4,4,4,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121366,142448,4.0,1489983059000,3.7703207,1,NA,2,3,2,2,5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121366,106841,4.5,1484218406000,3.5281305,1,NA,3,1,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121366,160874,4.5,1489472424000,3.7321134,1,NA,5,4,3,2,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121366,155659,4.0,1489472345000,3.7641256,1,NA,3,4,3,4,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121366,160862,3.5,1489472363000,4.130399,1,NA,4,4,2,2,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145409,169490,4.5,1488057417000,3.54066,1,1,5,2,2,2,5,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145409,143053,4.0,1486586247000,3.8620265,2,1,5,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128239,91077,3.5,1489472234000,3.4119334,1,2,4,3,4,4,3,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128239,165,4.0,1485097238000,3.774747,1,1,5,2,5,5,5,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128239,62553,3.5,1488380736000,3.224512,1,1,3,4,4,4,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128239,1370,3.5,1485097233000,3.7066963,1,1,5,3,5,5,3,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128239,132424,4.0,1485197367000,2.0996919,2,1,2,3,3,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145273,161922,3.5,1486895498000,3.2183163,1,NA,4,1,2,1,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145273,159415,3.5,1484518098000,2.777359,1,NA,3,1,4,2,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145273,162842,4.0,1489238767000,2.3829594,1,NA,5,1,1,1,5,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145273,167544,3.5,1484518116000,3.183415,1,NA,4,1,2,1,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145273,163645,3.5,1489238535000,3.3742533,1,NA,3,1,2,1,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126082,480,4.5,1484587127000,3.9123871,1,1,4,1,1,1,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126082,595,4.5,1484587173000,4.581398,1,1,4,2,1,2,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126082,2628,4.0,1484587206000,3.3177934,1,1,5,1,1,1,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126082,1270,4.5,1484587148000,4.218516,1,1,5,2,2,1,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126082,1210,4.0,1484587136000,4.3121624,1,1,5,1,1,1,5,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
139429,102852,4.0,1485390909000,3.5951738,2,NA,4,3,3,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
139429,125912,3.5,1484529417000,3.5129955,2,NA,3,3,3,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
139429,168040,4.0,1484357922000,4.0847425,1,NA,4,2,2,2,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
139429,169960,4.0,1489455854000,3.7501628,2,NA,4,3,3,2,5,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
139429,167678,4.5,1483323452000,3.6896448,2,NA,4,2,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160573,160848,4.0,1490629862000,3.5982006,1,3,4,3,2,2,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160573,6807,5.0,1490629827000,3.6879199,1,1,1,3,3,2,4,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160573,165551,4.0,1487588326000,3.728156,1,2,3,4,3,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160573,143309,3.5,1485467673000,4.041286,1,2,2,2,2,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160573,165549,4.0,1488558060000,4.070102,2,2,4,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206330,165141,3.5,1492723861000,3.1280127,1,1,4,1,2,1,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206330,157338,4.0,1487677286000,3.3515725,2,4,4,2,3,2,5,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206330,132555,4.0,1486991537000,4.032264,NA,NA,4,4,4,4,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206330,161131,4.0,1487972758000,3.729391,2,2,4,1,1,1,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206330,161580,4.0,1486991362000,3.0168326,1,1,4,1,2,1,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143727,5010,4.0,1485790422000,3.6848514,2,4,4,2,3,2,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143727,111364,3.5,1485704133000,3.0498831,3,2,4,2,3,2,4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143727,114180,3.5,1485704502000,3.3908598,2,2,3,3,2,2,3,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143727,4489,3.5,1485704406000,3.568928,1,1,4,2,2,2,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143727,122892,3.5,1485704129000,3.4968882,1,1,4,1,1,1,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123744,122882,5.0,1483429282000,4.718723,1,1,4,2,3,2,5,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123744,916,4.0,1483429247000,4.733206,1,1,4,2,3,2,4,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123744,49530,3.5,1483429295000,4.717377,1,1,4,3,2,2,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123744,31435,5.0,1483429315000,4.730254,1,1,5,3,2,2,5,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123744,1246,4.0,1483429555000,4.6966834,1,1,3,3,2,3,3,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
134151,5475,4.5,1487021202000,4.345491,4,5,4,5,2,2,5,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
134151,8740,4.0,1485821955000,4.1174917,4,5,4,5,4,2,4,5,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
134151,108709,4.5,1487019553000,4.5203843,2,2,4,2,2,4,4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
134151,73854,4.0,1487021225000,4.300049,1,2,5,1,4,4,5,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112394,53251,5.0,1486640382000,4.582284,1,1,5,1,2,1,5,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112394,27812,4.0,1486642796000,4.1360083,2,1,4,2,2,1,4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112394,170375,3.5,1490222690000,3.9760394,1,1,4,3,4,3,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112394,168890,4.0,1486743802000,4.0025764,1,1,4,4,3,4,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112394,1420,3.5,1486642927000,3.9072032,1,1,4,2,2,2,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128252,157296,4.0,1491020703000,3.3894086,1,1,4,1,2,1,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128252,102903,5.0,1490935043000,3.1429179,5,4,3,5,4,3,5,3,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
128252,77846,5.0,1485604879000,3.9520736,1,1,NA,2,5,3,5,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128252,586,3.5,1489528194000,2.9829853,1,1,4,3,4,3,2,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128252,143245,3.5,1485604666000,4.040649,1,1,4,1,2,2,3,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144609,169280,4.0,1487699104000,3.5077145,1,NA,5,1,2,4,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144609,170006,3.5,1489332577000,3.5097847,1,NA,4,1,1,4,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144609,169972,4.5,1489241923000,3.5087125,1,NA,3,1,3,4,5,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144609,81046,4.5,1487441833000,3.2956731,1,NA,3,2,2,4,5,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144609,169980,4.0,1489259813000,3.5092664,1,NA,NA,2,2,4,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141690,148369,4.0,1485723672000,3.3932326,1,1,4,2,1,2,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141690,118246,4.0,1491067689000,3.797935,1,1,5,1,1,1,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141690,116136,4.0,1491067995000,4.212394,1,2,4,3,2,2,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141690,32525,4.5,1486066456000,4.039627,2,5,4,3,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141690,165069,4.5,1491067987000,4.3681107,1,1,5,1,1,1,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114934,5952,4.0,1487079399000,4.008293,1,NA,4,2,3,2,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114934,4993,4.0,1487079398000,4.028174,1,NA,4,2,2,2,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114934,59315,4.0,1486995117000,3.9390905,1,NA,4,2,2,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114934,59369,4.0,1486995050000,4.154803,1,NA,4,1,2,2,5,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114934,90474,3.5,1486994982000,3.659989,2,NA,4,2,4,3,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204589,155874,3.5,1486797225000,3.404465,2,NA,4,2,3,2,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204589,132961,4.0,1490713276000,3.7785327,2,NA,4,2,3,2,4,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204589,104906,3.5,1490713364000,3.627784,2,NA,4,2,4,2,4,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204589,74508,4.0,1490713168000,4.0985017,2,NA,3,2,3,3,4,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127480,31364,4.0,1489762400000,4.7045035,4,NA,4,4,4,4,4,4,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
127480,82667,4.0,1489762351000,4.6611295,4,NA,4,4,4,4,4,4,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
127480,166024,5.0,1489762459000,4.760045,1,NA,3,2,5,3,5,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127480,151759,4.5,1489762465000,4.6478753,3,NA,4,4,4,4,4,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127480,158783,4.5,1489329038000,4.704816,1,NA,4,2,4,3,5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144775,146656,3.5,1483801271000,3.0555315,1,NA,3,1,2,2,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144775,161127,3.5,1486303464000,3.2602098,1,NA,3,4,2,3,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144775,169434,3.5,1487952746000,3.0977635,1,NA,3,4,2,2,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144775,164699,4.0,1489857768000,3.5725107,1,NA,3,4,2,1,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144775,159817,4.0,1487246205000,4.132253,1,NA,3,1,1,1,4,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198287,133347,3.5,1484376798000,3.750114,5,NA,4,3,3,3,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198287,163512,3.5,1485612979000,3.8978848,5,NA,4,5,3,3,4,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198287,160990,4.0,1487509862000,3.8038745,5,NA,4,5,3,3,5,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198287,160876,4.0,1485590706000,3.9019217,5,NA,3,5,3,3,4,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198287,154941,4.0,1485276467000,3.88739,5,NA,4,5,3,3,4,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101170,115122,4.0,1496796444000,3.206323,2,1,5,1,1,1,5,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101170,129749,4.5,1496796617000,2.8465292,5,4,5,3,2,3,5,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101170,82088,4.0,1496796750000,2.8674188,1,3,5,2,1,1,5,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101170,8013,3.5,1496798467000,2.5742512,1,1,5,1,1,1,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101170,56719,4.0,1496797601000,2.7844188,1,1,5,1,1,1,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
112406,163971,4.0,1485964962000,3.546527,1,1,3,3,3,1,5,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
